advertiser_id,site_id,campaign_id,ad_id,item_id,item_title,seller_sku,status,ad_group_id,brand_value_id,brand_value_name,buy_box_winner,catalog_listing,channel,condition,current_level,date_created,deferred_stock,domain_id,family_id,family_name,has_discount,image_quality,listing_type_id,logistic_type,official_store_id,original_advertiser_id,permalink,price,price_usd,recommended,status_raw,thumbnail,title,user_product_id,user_product_name
731958,MLB,353235970,,MLB5452496492,Kit Premium Chuveiro Select Chrome Com Ducha Auxiliar Prateado Cromado,,active,1290552149,13510552,Pure Shower,False,False,marketplace,new,green,2025-06-23T15:07:13Z,False,MLB-SHOWER_HEADS,1151236185032198,Kit Premium Chuveiro Select Chrome Com Ducha Auxiliar,False,good_quality_thumbnail,gold_pro,fulfillment,185624,731958,https://produto.mercadolivre.com.br/MLB-5452496492-kit-premium-chuveiro-select-chrome-com-ducha-auxiliar-prateado-cromado-_JM,1459.5,0.0,False,A,http://http2.mlstatic.com/D_860604-MLB92485654426_092025-I.jpg,Kit Premium Chuveiro Select Chrome Com Ducha Auxiliar Prateado Cromado,MLBU3256168724,Kit Premium Chuveiro Select Chrome Com Ducha Auxiliar Prateado Cromado
731958,MLB,353235970,,MLB5452699160,Garrafa Água Ionizante Pure Health Hidrogênio Molecular Transparente,,hold,993561164,13510552,Pure Shower,False,False,marketplace,new,green,2025-06-23T18:26:05Z,False,MLB-SPORT_AND_BAZAAR_BOTTLES,1349403887703450,Garrafa Água Ionizante Pure Health Hidrogênio Molecular,False,good_quality_thumbnail,gold_pro,fulfillment,185624,731958,https://produto.mercadolivre.com.br/MLB-5452699160-garrafa-agua-ionizante-pure-health-hidrognio-molecular-transparente-_JM,499.0,0.0,False,Y,http://http2.mlstatic.com/D_728614-MLB92898205869_092025-I.jpg,Garrafa Água Ionizante Pure Health Hidrogênio Molecular Transparente,MLBU3250812205,Garrafa Água Ionizante Pure Health Hidrogênio Molecular Transparente
731958,MLB,353235970,,MLB5452702020,Chuveiro De Parede Ducha Pure Shower Select,,active,969895691,13510552,Pure Shower,True,True,marketplace,new,green,2025-06-23T18:53:25Z,False,MLB-SHOWER_HEADS,2660449460517254,Chuveiro De Parede Ducha Pure Shower Select,False,unknown,gold_pro,fulfillment,185624,731958,https://produto.mercadolivre.com.br/MLB-5452702020-chuveiro-de-parede-ducha-pure-shower-select-_JM,784.35,0.0,True,A,http://http2.mlstatic.com/D_988636-MLA94950950960_102025-I.jpg,Chuveiro De Parede Ducha Pure Shower Select,MLBU3256615752,Chuveiro De Parede Ducha Pure Shower Select
731958,MLB,353235970,,MLB5452721504,Ducha Chuveiro De Parede Pure Shower Classic Com Filtro Prateado,,hold,1003224919,13510552,Pure Shower,False,False,marketplace,new,green,2025-06-23T19:56:01Z,False,MLB-SHOWER_HEADS,6353107659925852,Ducha Chuveiro De Parede Pure Shower Classic Com Filtro,False,good_quality_thumbnail,gold_pro,fulfillment,185624,731958,https://produto.mercadolivre.com.br/MLB-5452721504-ducha-chuveiro-de-parede-pure-shower-classic-com-filtro-prateado-_JM,731.85,0.0,False,Y,http://http2.mlstatic.com/D_822708-MLB92036220162_092025-I.jpg,Ducha Chuveiro De Parede Pure Shower Classic Com Filtro Prateado,MLBU3251080949,Ducha Chuveiro De Parede Pure Shower Classic Com Filtro Prateado
731958,MLB,353235970,,MLB5452747824,Ducha Intima Com Filtro Universal Pure Shower,,hold,969895689,13510552,Pure Shower,False,False,marketplace,new,newbie,2025-06-23T20:04:12Z,False,MLB-HYGIENIC_SHOWERS,6668048740532061,Ducha Intima Com Filtro Universal Pure Shower,False,good_quality_thumbnail,gold_pro,fulfillment,185624,731958,https://produto.mercadolivre.com.br/MLB-5452747824-ducha-intima-com-filtro-universal-pure-shower-_JM,139.0,0.0,False,Y,http://http2.mlstatic.com/D_672332-MLA79938296741_102024-I.jpg,Ducha Intima Com Filtro Universal Pure Shower,MLBU3251103009,Ducha Intima Com Filtro Universal Pure Shower
731958,MLB,353235970,,MLB5454185710,Refil De Esferas Minerais Para Ducha Pure Shower Select Dourado-escuro,,active,1286378716,13510552,Pure Shower,False,False,marketplace,new,green,2025-06-24T13:41:44Z,False,MLB-SHOWER_HEADS,8827693915267807,Refil De Esferas Minerais Para Ducha Pure Shower Select,False,good_quality_thumbnail,gold_pro,fulfillment,185624,731958,https://produto.mercadolivre.com.br/MLB-5454185710-refil-de-esferas-minerais-para-ducha-pure-shower-select-dourado-escuro-_JM,112.35,0.0,False,A,http://http2.mlstatic.com/D_837283-MLB92330519945_092025-I.jpg,Refil De Esferas Minerais Para Ducha Pure Shower Select Dourado-escuro,MLBU3252250443,Refil De Esferas Minerais Para Ducha Pure Shower Select Dourado-escuro
731958,MLB,353235970,,MLB5454212114,Refil Filtro Para Chuveiro Eletronic Pure Shower Dourado-escuro,,hold,971790886,13510552,Pure Shower,False,False,marketplace,new,green,2025-06-24T13:49:46Z,False,MLB-SHOWER_HEADS,8705758253632787,Refil Filtro Para Chuveiro Eletronic Pure Shower,False,good_quality_thumbnail,gold_pro,fulfillment,185624,731958,https://produto.mercadolivre.com.br/MLB-5454212114-refil-filtro-para-chuveiro-eletronic-pure-shower-dourado-escuro-_JM,154.35,0.0,False,Y,http://http2.mlstatic.com/D_773865-MLB92388879445_092025-I.jpg,Refil Filtro Para Chuveiro Eletronic Pure Shower Dourado-escuro,MLBU3252262847,Refil Filtro Para Chuveiro Eletronic Pure Shower Dourado-escuro
731958,MLB,353235970,,MLB5454220386,Kit Desmetalizador Home Care Metal Remov Color Improv 250ml,,active,1063426241,13510552,Pure Shower,False,False,marketplace,new,green,2025-06-24T13:06:25Z,False,MLB-HAIR_TREATMENTS,7458615905806018,Kit Desmetalizador Home Care Metal Remov Color Improv 250ml,False,good_quality_thumbnail,gold_pro,xd_drop_off,185624,731958,https://produto.mercadolivre.com.br/MLB-5454220386-kit-desmetalizador-home-care-metal-remov-color-improv-250ml-_JM,206.85,0.0,False,A,http://http2.mlstatic.com/D_726170-MLB86659383161_062025-I.jpg,Kit Desmetalizador Home Care Metal Remov Color Improv 250ml,MLBU3252190717,Kit Desmetalizador Home Care Metal Remov Color Improv 250ml
731958,MLB,353235970,,MLB5454470876,Ducha Pet Shop Pure Shower Pet Acabamento Polido Cor Prateado,,active,969895683,13510552,Pure Shower,True,True,marketplace,new,green,2025-06-24T18:00:12Z,False,MLB-SHOWER_HEADS,5766312940064206,Ducha Pet Shop Pure Shower Pet Acabamento Polido Cor Prateado,False,unknown,gold_pro,fulfillment,185624,731958,https://produto.mercadolivre.com.br/MLB-5454470876-ducha-pet-shop-pure-shower-pet-acabamento-polido-cor-prateado-_JM,157.0,0.0,True,A,http://http2.mlstatic.com/D_945481-MLU74143218735_012024-I.jpg,Ducha Pet Shop Pure Shower Pet Acabamento Polido Cor Prateado,MLBU3252729959,Ducha Pet Shop Pure Shower Pet Acabamento Polido Cor Prateado
731958,MLB,353235970,,MLB5465133508,Ducha Pure Shower Pet Kit Completo Mangueira E Suporte Prateado,,hold,1286520407,13510552,Pure Shower,False,False,marketplace,new,green,2025-06-30T12:30:28Z,False,MLB-SHOWER_HEADS,420187993482749,Ducha Pure Shower Pet Kit Completo Mangueira E Suporte,False,good_quality_thumbnail,gold_pro,fulfillment,185624,731958,https://produto.mercadolivre.com.br/MLB-5465133508-ducha-pure-shower-pet-kit-completo-mangueira-e-suporte-prateado-_JM,227.0,0.0,False,Y,http://http2.mlstatic.com/D_693992-MLB91950034238_092025-I.jpg,Ducha Pure Shower Pet Kit Completo Mangueira E Suporte Prateado,MLBU3267534720,Ducha Pure Shower Pet Kit Completo Mangueira E Suporte Prateado
731958,MLB,353235970,,MLB5469287374,Chuveiro Da Beleza De Parede Ducha Pure Shower Cor Prateado,,active,971828862,13510552,Pure Shower,True,True,marketplace,new,green,2025-07-01T18:20:35Z,False,MLB-SHOWER_HEADS,1535736371293385,Chuveiro Da Beleza De Parede Ducha Pure Shower,False,unknown,gold_pro,fulfillment,185624,731958,https://produto.mercadolivre.com.br/MLB-5469287374-chuveiro-da-beleza-de-parede-ducha-pure-shower-cor-prateado-_JM,784.35,0.0,False,A,http://http2.mlstatic.com/D_803914-MLA95127094397_102025-I.jpg,Chuveiro Da Beleza De Parede Ducha Pure Shower Cor Prateado,MLBU3256443054,Chuveiro Da Beleza De Parede Ducha Pure Shower Prateado
